年度,月份,分類,檢體名稱,農藥殘留量,抽樣衛生局,抽樣地點
"106","05~06","梨果類","加州櫻桃","合格","臺北市政府衛生局","幸福品味實業股份有限公司/台北市內湖區民善街128號"
"106","05~06","梨果類","富士蘋果","合格","臺北市政府衛生局","漢來美食股份有限公司台北敦南分公司(漢來蔬食)/台北市大安區忠孝東路4段45號11樓"
"106","05~06","梨果類","蘋果","合格","臺北市政府衛生局","台北牛乳大王忠孝店(牛乳大王)/台北市大安區忠孝東路4段49巷4弄10-12號1樓"
"106","05~06","梨果類","智利富士蘋果(4入)","合格","臺北市政府衛生局","惠康百貨股份有限公司景美分公司/台北市文山區萬慶街27號1、2樓"
"106","05~06","梨果類","智利蘋果","合格","臺北市政府衛生局","士東市場第120號攤-阿娟水果/台北市士林區士東路100號"
"106","05~06","梨果類","智利富士蘋果","合格","新北市政府衛生局","愛買(永和店)/新北市永和區民生路46巷56號B1樓"
"106","05~06","梨果類","紐西蘭富士蘋果#80","合格","花蓮縣衛生局","全聯實業股份有限公司花蓮重慶分公司/花蓮縣花蓮市主計里廣東街２６２號１樓"
"106","05~06","梨果類","高接梨","合格","宜蘭縣政府衛生局","美廉社(三商行股份有限公司)/宜蘭縣員山鄉永同路1段229號"
"106","05~06","梨果類","豐水梨","合格","宜蘭縣政府衛生局","全聯實業股份有限公司南門分公司/宜蘭縣羅東鎮南門路86、88、90號1樓"
"106","05~06","梨果類","紅棗","合格","澎湖縣衛生局","北辰市場攤販/澎湖縣馬公市前寮里131號 06-9212430"
"106","05~06","梨果類","有機大紅棗","合格","澎湖縣衛生局","里仁事業股市有限公司-澎湖分公司/澎湖縣馬公市朝陽路128號1F"
"106","05~06","梨果類","紅棗","毆蟎多Propargite 0.07 (不得檢出)","澎湖縣衛生局","宜蘭的故鄉/澎湖縣馬公市大智街14巷25號 09-39923062"
"106","05~06","梨果類","紅棗","毆蟎多Propargite 0.11 (不得檢出)","雲林縣衛生局","西螺果菜市場/西螺果菜市場5棟357號"
"106","05~06","梨果類","黑棗","合格","雲林縣衛生局","西螺果菜市場/西螺果菜市場5棟357號"
"106","05~06","柑桔類","香吉士(美國)","合格","桃園市政府衛生局","陳家班水果/桃園市大溪區民權路2號對面"
"106","05~06","柑桔類","美國檸檬","合格","基隆市政府衛生局","頂好Wellcome暖暖分店/基隆市暖暖區暖暖街170號"
"106","05~06","柑桔類","檸檬","合格","基隆市政府衛生局","全聯福利中心東明店-基隆分公司/基隆市信義區東明路177號1樓"
"106","05~06","柑桔類","檸檬","合格","屏東縣政府衛生局","加祿堂副供站/屏東縣枋山鄉加綠堂加祿192-2號"
"106","05~06","柑桔類","柑桔","合格","屏東縣政府衛生局","平和行/屏東縣滿州鄉永靖村庄內路74號"
"106","05~06","柑桔類","翡翠檸檬","合格","彰化縣衛生局","綠田農場/彰化縣員林市新興里博愛路185號前騎樓"
"106","05~06","柑桔類","檸檬","合格","彰化縣衛生局","家福股份有限公司彰化分公司/彰化縣彰化市茄南里金馬路2段321號"
"106","05~06","柑桔類","履歷檸檬","合格","新竹縣政府衛生局","頂好超商(民德店)/新竹縣竹東鎮民德路64號1樓"
"106","05~06","柑桔類","屏東檸檬","合格","新竹縣政府衛生局","頂好超商(民德店)/新竹縣竹東鎮民德路64號1樓"
"106","05~06","柑桔類","有機轉型期檸檬","合格","新竹縣政府衛生局","棉花田新竹文興/新竹縣竹北市文興路一段17號、19號1樓"
"106","05~06","柑桔類","美國柳橙","合格","臺北市政府衛生局","家福(股)公司三民分公司/台北市松山區三民路160號"
"106","05~06","柑桔類","美國黃檸檬","合格","臺北市政府衛生局","惠康百貨股份有限公司敦北陽分公司/台北市松山區敦化北路199巷5號"
"106","05~06","柑桔類","葡萄柚","合格","臺北市政府衛生局","甜蜜蜜水果專賣店(成功市場內)/台北市大安區四維路192巷"
"106","05~06","柑桔類","美國風紋柳丁","合格","臺北市政府衛生局","百鮮蔬果食品行/台北市士林區天母西路57號"
"106","05~06","柑桔類","香吉士","合格","臺北市政府衛生局","百鮮蔬果食品行/台北市士林區天母西路57號"
"106","05~06","柑桔類","檸檬","合格","臺東縣衛生局","家樂福台東店/台東縣台東市正氣路300-1號"
"106","05~06","柑桔類","柳丁","合格","臺東縣衛生局","松富物流股份有限公司/台東縣台東市豐樂里大道路1號1樓"
"106","05~06","柑桔類","檸檬","合格","臺中市政府衛生局","清泉崗副供站/台中市大雅區月祥路303-3號"
"106","05~06","柑桔類","檸檬","合格","臺中市政府衛生局","坪林副供站/台中市太平區中山路二段225號"
"106","05~06","柑桔類","檸檬","合格","臺中市政府衛生局","成功副供站/台中市南屯區同安西巷129之10號"
"106","05~06","柑桔類","葡萄柚","合格","雲林縣衛生局","富林水果超市/斗六市民生南路152號"
"106","05~06","柑桔類","葡萄柚","合格","雲林縣衛生局","山珍水果行/斗六市民生南路145號"
"106","05~06","柑桔類","葡萄柚","合格","彰化縣衛生局","綠田農場/彰化縣員林市博愛路185號"
"106","05~06","柑桔類","葡萄柚","合格","彰化縣衛生局","李東嶺攤商/彰化縣永靖鄉裕農路27號對面鐵皮屋"
"106","05~06","柑桔類","美國加州葡萄柚","合格","臺北市政府衛生局","大葉高島屋百貨股份有限公司(惠康百貨股份有限公司Jasons超市)/臺北市士林區忠誠路2段55號B1"
"106","05~06","柑桔類","葡萄柚","合格","臺北市政府衛生局","百鮮蔬果食品行/臺北市士林區天母西路57號1樓"
"106","05~06","柑桔類","葡萄柚","合格","新竹市衛生局","九隆青果行/新竹市中山路418號"
"106","05~06","柑桔類","葡萄柚","合格","新竹市衛生局","均豐水果行林森店/新竹市林森路116行1樓"
"106","05~06","柑桔類","葡萄柚","合格","新竹市衛生局","子翔冷飲站/新竹市民族路28號"
"106","05~06","柑桔類","葡萄柚","合格","臺北市政府衛生局","CoCo和平店/臺北市大安區和平東路2段311巷30號"
"106","05~06","柑桔類","葡萄柚","合格","新北市政府衛生局","翡翠綠鮮果專賣店/淡水區淡金路1段20號"
"106","05~06","柑桔類","葡萄柚","合格","新北市政府衛生局","翡翠綠/汐止區中興路110號1樓"
"106","05~06","柑桔類","美國葡萄柚","合格","新北市政府衛生局","大美折扣超市/新店區安康路二段120號"
"106","05~06","柑桔類","柳丁","合格","金門縣衛生局","樂多大超市有限公司/金門縣金寧鄉伯玉路二段223-1號"
"106","05~06","柑桔類","檸檬","合格","基隆市政府衛生局","全聯福利中心復興店/基隆市中山區復興路151號"
"106","05~06","柑桔類","美國甜橙","合格","基隆市政府衛生局","全聯福利中心仁三店/基隆市仁愛區仁三路011號01樓"
"106","05~06","柑桔類","香吉士","合格","新竹縣政府衛生局","美麒食品有限公司/新竹縣竹北市聯興里中正西路839號1樓、2樓"
"106","05~06","柑桔類","甜橙","合格","臺北市政府衛生局","世界一鮮果商行/台北市中山區龍江路356巷53號"
"106","05~06","柑桔類","有機轉型期檸檬","合格","臺北市政府衛生局","棉花田生機園地股份有限公司士東門市/台北市士林區士東路97號1樓"
"106","05~06","柑桔類","甜丁","合格","臺北市政府衛生局","喵本蔬果商行/台北市大安區臨江街122號"
"106","05~06","柑桔類","檸檬","合格","臺北市政府衛生局","台北農產運銷股份有限公司第二果菜批發市場/台北市中山區民族東路336號"
"106","05~06","柑桔類","金桔","合格","臺北市政府衛生局","台北農產運銷股份有限公司第二果菜批發市場/台北市中山區民族東路336號"
"106","05~06","柑桔類","檸檬","合格","彰化縣衛生局","興業建設股份有限公司員林分公司/彰化縣埔心鄉瓦南村中山路319號2-3樓"
"106","05~06","柑桔類","檸檬","合格","彰化縣衛生局","家福股份有限公司彰化分公司/彰化縣彰化市茄南里金馬路2段321號"
"106","05~06","柑桔類","檸檬","合格","彰化縣衛生局","全聯實業股份有限公司埔心東明分公司/彰化縣埔心鄉瓦中村員林大道7段133號"
"106","05~06","柑桔類","檸檬","合格","彰化縣衛生局","台灣楓康超市股份有限公司員林分公司/彰化縣員林市南平里莒光路560號"
"106","05~06","柑桔類","香吉士","合格","嘉義縣衛生局","名都觀光渡假大飯店股份有限公司/嘉義縣番路鄉內甕村1鄰後坑仔28號"
"106","05~06","柑桔類","香吉士","合格","臺北市政府衛生局","饗賓餐旅事業股份有限公司/台北市大同區承德路1段1號4樓"
"106","05~06","柑桔類","檸檬","合格","臺北市政府衛生局","愛維根社會企業股份有限公司/台北市文山區萬隆街62巷4號地下樓"
"106","05~06","柑桔類","檸檬","合格","臺北市政府衛生局","遠百企業股份有限公司景美分公司/台北市文山區景中街30巷12號1-2樓"
"106","05~06","柑桔類","美國甜橙(5入)","合格","臺北市政府衛生局","惠康百貨股份有限公司景美分公司/台北市文山區萬慶街27號1、2樓"
"106","05~06","柑桔類","甜橙","合格","臺北市政府衛生局","士東市場第120號攤-阿娟水果/台北市士林區士東路100號"
"106","05~06","柑桔類","九如檸檬","合格","屏東縣政府衛生局","東港鎮農會生鮮超市船頭店/屏東縣東港鎮船頭里(路)1-5號"
"106","05~06","柑桔類","香吉士","合格","臺北市政府衛生局","一郎餐飲有限公司民族營業所(一郎日本料理)/台北市中山區民族東路336號, 5樓"
"106","05~06","柑桔類","葡萄柚","合格","屏東縣政府衛生局","景勝水果行/屏東縣東港鎮中山路72號"
"106","05~06","柑桔類","檸檬","合格","澎湖縣衛生局","東港水果行(東港商號)/澎湖縣馬公市大仁街38號"
"106","05~06","柑桔類","檸檬","合格","澎湖縣衛生局","福榮商行/澎湖縣馬公市大仁街36號"
"106","05~06","柑桔類","檸檬","合格","澎湖縣衛生局","鴻興青果行/澎湖縣馬公市北辰市場大仁街10號"
"106","05~06","柑桔類","檸檬","合格","澎湖縣衛生局","春和青果行/澎湖縣馬公市大仁街2號"
"106","05~06","柑桔類","香吉士","合格","新竹縣政府衛生局","美麒食品有限公司/新竹縣竹北市聯興里中正西路839號1樓、2樓"
"106","05~06","柑桔類","有機轉型期檸檬","合格","南投縣政府衛生局","無毒的家/南投縣南投市建國路129號"
"106","05~06","柑桔類","檸檬","合格","新竹市衛生局","允升有限公司(伍聯社)/新竹市香山區中華路6段230號"
"106","05~06","柑桔類","香吉甜橙","合格","新竹市衛生局","允升有限公司(伍聯社)/新竹市香山區中華路6段230號"
"106","05~06","柑桔類","檸檬","合格","南投縣政府衛生局","全聯福利中心埔里店/南投縣埔里鎮中山路三段376號"
"106","05~06","柑桔類","美國甜橙","合格","南投縣政府衛生局","全聯福利中心鹿谷店/南投縣鹿谷鄉 鹿彰路316號"
"106","05~06","柑桔類","檸檬","合格","南投縣政府衛生局","全聯實業股份有限公司(水里店)/南投縣水里鄉中山路一段273號1樓"
"106","05~06","柑桔類","檸檬","合格","宜蘭縣政府衛生局","全聯實業股份有限公司南門分公司/宜蘭縣羅東鎮南門路86、88、90號1樓"
"106","05~06","柑桔類","進口葡萄柚","合格","桃園市政府衛生局","台西農產企業有限公司/桃園市桃園區中正路746號1樓"
"106","05~06","柑桔類","南非葡萄柚","合格","桃園市政府衛生局","JASONS Market(桃園新天地)/桃園市桃園區同德五街63、65號1、2F"
"106","05~06","柑桔類","葡萄柚","合格","桃園市政府衛生局","山珍水果行/桃園市中壢區中華路390號之一"
"106","05~06","柑桔類","南非 葡萄柚","合格","彰化縣衛生局","家福股份有限公司彰化分公司/彰化縣彰化市金馬路2段321號"
"106","05~06","柑桔類","葡萄柚","合格","彰化縣衛生局","省錢超市/彰化縣員林市莒光路613號"
"106","05~06","柑桔類","葡萄柚","合格","臺中市政府衛生局","富林水果超市/臺中市大雅區學府路116號"
"106","05~06","柑桔類","葡萄柚","合格","臺中市政府衛生局","家樂福德安店/臺中市東區復興路4段186號B1"
"106","05~06","柑桔類","香丁(美國)","合格","花蓮縣衛生局","志康聯合超市統冠光復店/花蓮縣光復鄉中山路二段315號"
"106","05~06","柑桔類","香吉士","合格","花蓮縣衛生局","福泰水果行/花蓮縣鳳林鎮光復路93號"
"106","05~06","柑桔類","柳橙","合格","澎湖縣衛生局","東港商號/澎湖縣馬公市大仁街38號"
"106","05~06","柑桔類","美國甜橙","合格","澎湖縣衛生局","全聯實業股份有限公司澎湖中華分公司/澎湖縣馬公市中華路61-4號"
"106","05~06","柑桔類","葡萄柚 (南非)","合格","苗栗縣政府衛生局","蜜天下水果園/苗栗縣頭份市和平里中正路1號"
"106","05~06","柑桔類","紅葡萄柚 (南非)","合格","苗栗縣政府衛生局","青山水果行/苗栗縣後龍鎮北榮里中山路75號"
"106","05~06","柑桔類","葡萄柚","合格","南投縣政府衛生局","臺灣家樂福股份有限公司/南投縣埔里鎮信義路1029號"
"106","05~06","柑桔類","葡萄柚","合格","南投縣政府衛生局","全聯實業股份有限公司南投南陽店/南投縣南投市文昌街19號"
"106","05~06","茶類","部分發酵茶(D140911)","合格","桃園市政府衛生局","松馨股份有限公司/桃園市大溪區一德里勝利街2-2號1樓"
"106","05~06","茶類","部分發酵茶D441122","合格","桃園市政府衛生局","靚紅茶業有限公司/桃園市大溪區勝利街2號"
"106","05~06","茶類","部分發酵茶D230710","合格","桃園市政府衛生局","靚紅茶業有限公司/桃園市大溪區勝利街2號"
"106","05~06","茶類","部分發酵茶H2 A27-27-3","合格","桃園市政府衛生局","靚紅茶業有限公司/桃園市大溪區勝利街2號"
"106","05~06","茶類","部分發酵茶H H140703","亞滅培Acetamiprid 3.3 (2.0)","桃園市政府衛生局","靚紅茶業有限公司/桃園市大溪區勝利街2號"
"106","05~06","茶類","部分發酵茶D140911064","合格","桃園市政府衛生局","靚紅茶業有限公司/桃園市大溪區勝利街2號"
"106","05~06","茶類","部份發酵茶D140803","合格","桃園市政府衛生局","靚紅茶業有限公司/桃園市大溪區勝利街2號"
"106","05~06","茶類","部份發酵茶D140802","合格","桃園市政府衛生局","靚紅茶業有限公司/桃園市大溪區勝利街2號"
"106","05~06","茶類","部份發酵茶M A32-27-5","合格","桃園市政府衛生局","靚紅茶業有限公司/桃園市大溪區勝利街2號"
"106","05~06","茶類","部份發酵茶M A32-27-6","合格","桃園市政府衛生局","靚紅茶業有限公司/桃園市大溪區勝利街2號"
"106","05~06","茶類","部份發酵茶L A33-27-6","合格","桃園市政府衛生局","靚紅茶業有限公司/桃園市大溪區勝利街2號"
"106","05~06","茶類","部份發酵茶C2 H150304","亞滅培Acetamiprid 2.7 (2.0)、三賽唑Tricyclazole 0.06 (不得檢出)","桃園市政府衛生局","靚紅茶業有限公司/桃園市大溪區勝利街2號"
"106","05~06","茶類","部份發酵茶L A31-27-2","合格","桃園市政府衛生局","靚紅茶業有限公司/桃園市大溪區勝利街2號"
"106","05~06","茶類","部份發酵茶L140824","合格","桃園市政府衛生局","靚紅茶業有限公司/桃園市大溪區勝利街2號"
"106","05~06","茶類","部份發酵茶S140915","合格","桃園市政府衛生局","靚紅茶業有限公司/桃園市大溪區勝利街2號"
"106","05~06","茶類","部份發酵茶S140812","合格","桃園市政府衛生局","靚紅茶業有限公司/桃園市大溪區勝利街2號"
"106","05~06","茶類","部份發酵茶L240905","合格","桃園市政府衛生局","靚紅茶業有限公司/桃園市大溪區勝利街2號"
"106","05~06","茶類","部份發酵茶S140720","合格","桃園市政府衛生局","靚紅茶業有限公司/桃園市大溪區勝利街2號"
"106","05~06","茶類","立頓黃牌精選紅茶","合格","新北市政府衛生局","大龍食品五金大賣場/新北市板橋區金門街379巷18號"
"106","05~06","茶類","司迪生精選紅茶包","合格","新北市政府衛生局","大龍食品五金大賣場/新北市板橋區金門街379巷18號"
"106","05~06","茶類","烏龍茶","合格","新北市政府衛生局","大龍食品五金大賣場/新北市板橋區金門街379巷18號"
"106","05~06","茶類","司迪生有機大吉嶺茶","合格","新北市政府衛生局","好市多汐止店/新北市汐止區大同路1段158號"
"106","05~06","茶類","阿里山冬茶","合格","新北市政府衛生局","好市多汐止店/新北市汐止區大同路1段158號"
"106","05~06","茶類","凍頂烏龍","合格","新北市政府衛生局","一品現泡茶/新北市土城區光明街11號"
"106","05~06","茶類","春茶","合格","新北市政府衛生局","無市招零售攤商/新北市土城區農豐街9之1號"
"106","05~06","茶類","有機綠茶","合格","新北市政府衛生局","Dr.1895/新北市新店區北新路1段343號"
"106","05~06","茶類","金萱茶","合格","新北市政府衛生局","Dr.1895/新北市新店區北新路1段343號"
"106","05~06","茶類","紅烏龍","合格","新北市政府衛生局","臺灣之寶承園名茶/新北市淡水區中正路49號"
"106","05~06","茶類","阿里山高山茶","合格","新北市政府衛生局","臺灣之寶承園名茶/新北市淡水區中正路49號"
"106","05~06","茶類","有機南非博士紅茶","合格","新北市政府衛生局","聖德科斯(統健實業有限公司)/新北市新莊區中和街59巷8號"
"106","05~06","茶類","烏龍茶","合格","新北市政府衛生局","家樂福重新店(三重)/新北市三重區重新路5段654號"
"106","05~06","茶類","仙女紅茶","合格","新北市政府衛生局","家樂福重新店(三重)/新北市三重區重新路5段654號"
"106","05~06","茶類","原片紅玉紅茶","合格","新北市政府衛生局","家樂福重新店(三重)/新北市三重區重新路5段654號"
"106","05~06","茶類","Simple Life 烏龍茶(台灣)","合格","新北市政府衛生局","美廉社(三商行)/新北市新莊區中誠街172號"
"106","05~06","茶類","烏龍茶(台灣)","合格","新北市政府衛生局","美廉社(三商行)/新北市新莊區中誠街172號"
"106","05~06","茶類","司迪生有機大吉嶺茶","合格","桃園市政府衛生局","好市多股份有限公司/桃園市中壢區民族路六段508號"
"106","05~06","茶類","高級青茶","合格","桃園市政府衛生局","85度C楊梅新城店/桃園市楊梅區新城路163、165號1F"
"106","05~06","茶類","台灣靈芽-高山烏龍茶(國產)","合格","新北市政府衛生局","大潤發/新北市中和區中山路2段228號B1樓"
"106","05~06","茶類","阿里山茶(國產)","合格","新北市政府衛生局","大潤發/新北市中和區中山路2段228號B1樓"
"106","05~06","茶類","翠玉烏龍茶(國產)","合格","新北市政府衛生局","大潤發/新北市中和區中山路2段228號B1樓"
"106","05~06","茶類","初摘茉莉綠","合格","新竹市衛生局","丸作科園店/新竹市東區光復路一段446號"
"106","05~06","茶類","紅茶","合格","花蓮縣衛生局","冰心茶王冷飲店/花蓮縣花蓮市國聯五路82號"
"106","05~06","茶類","錫蘭紅茶","合格","花蓮縣衛生局","清心福全冷飲店花蓮商校店/花蓮縣花蓮市商校街188號"
"106","05~06","茶類","東方美人茶","合格","新竹市衛生局","風從這裡起/新竹市東區林森路15號"
"106","05~06","茶類","綠茶(有機)","合格","桃園市政府衛生局","益成茶行/桃園市龜山區大同路83號"
"106","05~06","茶類","鐵觀音","合格","桃園市政府衛生局","金鑫茶飲專賣店(大苑子)/桃園市龜山區中興路426號"
"106","05~06","茶類","招牌紅茶","合格","桃園市政府衛生局","茶湯會-楊梅大成店/桃園市楊梅區大成路10號1F"
"106","05~06","茶類","鐵觀音","合格","桃園市政府衛生局","康青龍大成店/桃園市楊梅區大成路37號"
"106","05~06","茶類","紅茶茶包","合格","桃園市政府衛生局","CoCo都可茶飲/桃園市楊梅區楊江里大成路10-1號"
"106","05~06","茶類","錫蘭紅茶","合格","桃園市政府衛生局","大沏茶中壢建國店/桃園市中壢區建國路69號"
"106","05~06","茶類","鐵觀音茶葉","合格","南投縣政府衛生局","茶湯會南投彰南店(品健商行)/南投縣南投市彰南路二段2號"
"106","05~06","茶類","綠茶","合格","南投縣政府衛生局","品家飲料店/南投縣中寮鄉永平村初中巷2-1號"
"106","05~06","茶類","阿薩母紅茶","合格","南投縣政府衛生局","天冷茶行/南投縣仁愛鄉大同村山農巷54號"
"106","05~06","茶類","綠茶茶包","合格","宜蘭縣政府衛生局","CoCo都可冷飲二店/宜蘭縣宜蘭市神農路1段19號"
"106","05~06","茶類","茶葉","合格","金門縣衛生局","喫茶小舖(金城店)/金門縣金城鎮民生路5巷9號"
"106","05~06","茶類","炭培烏龍","合格","屏東縣政府衛生局","圓石(內埔店)/屏東縣內埔鄉南寧路18號"
"106","05~06","茶類","冷泉玉露","合格","屏東縣政府衛生局","圓石(內埔店)/屏東縣內埔鄉南寧路18號"
"106","05~06","茶類","綠茶","合格","嘉義市政府衛生局","橘町搖搖/嘉義市西區玉山路156號"
"106","05~06","茶類","古早味紅茶","合格","嘉義市政府衛生局","Teas 原味 /嘉義市西區玉山路162號"
"106","05~06","茶類","台茶18號紅玉","合格","嘉義市政府衛生局","一茶工房/嘉義市西區垂楊路563號1樓"
"106","05~06","茶類","四季春冬片","合格","嘉義市政府衛生局","高山鮮泡茶(豐霈)/嘉義市西區垂楊路790號"
"106","05~06","茶類","茉香綠茶","合格","嘉義市政府衛生局","清心福全/嘉義市西區友愛路164號"
"106","05~06","茶類","烏龍綠茶","合格","嘉義市政府衛生局","清心福全/嘉義市西區友愛路164號"
"106","05~06","茶類","紅茶","合格","嘉義市政府衛生局","50嵐綠茶連鎖專賣店/嘉義市西區友愛路202號"
"106","05~06","茶類","茉莉綠茶","合格","嘉義市政府衛生局","50嵐綠茶連鎖專賣店/嘉義市西區友愛路202號"
"106","05~06","茶類","阿里山高山茶","合格","臺東縣衛生局","家樂福台東店/台東縣台東市正氣路300-1號"
"106","05~06","茶類","茶葉","合格","臺東縣衛生局","留笑茶看冷飲店/台東縣台東市中華路二段22號"
"106","05~06","茶類","台灣高山烏龍茶","合格","澎湖縣衛生局","全聯實業公司澎湖中華分公司/澎湖縣馬公市中華路61-4號"
"106","05~06","茶類","凍頂烏龍","合格","澎湖縣衛生局","全聯實業公司澎湖中華分公司/澎湖縣馬公市中華路61-4號"
"106","05~06","茶類","頂級紅茶(COMEBUY專用)","合格","澎湖縣衛生局","乾杯現調飲品三多店/澎湖縣馬公市三多路120號"
"106","05~06","茶類","香片綠茶","合格","澎湖縣衛生局","原沏鮮泡茶(鴻展商號)/澎湖縣馬公市三多路69號"
"106","05~06","茶類","東方美人","合格","苗栗縣政府衛生局","飛牛牧場-紅穀倉簡餐部/苗栗縣通霄鎮南和里166號"
"106","05~06","茶類","綠茶","合格","高雄市政府衛生局","樺達奶茶/高雄市前鎮區中華五路789號6樓"
"106","05~06","香辛植物及其他草木本植物","杭菊","合格","桃園市政府衛生局","黃復興號/桃園市平鎮區南平路二段367巷13號"
"106","05~06","香辛植物及其他草木本植物","粉紅玫瑰花","合格","桃園市政府衛生局","首仁蔘藥行/桃園市中壢區中山路16號"
"106","05~06","香辛植物及其他草木本植物","粉紅玫瑰","合格","桃園市政府衛生局","桃榮食品用料行/桃園市中壢區中平路91號"
"106","05~06","香辛植物及其他草木本植物","菊花","合格","基隆市政府衛生局","頂好Wellcome暖暖分店/基隆市暖暖區暖暖街170號"
"106","05~06","香辛植物及其他草木本植物","粗粒黑胡椒粉","合格","桃園市政府衛生局","好市多股份有限公司/桃園市中壢區民族路六段508號"
"106","05~06","香辛植物及其他草木本植物","八角(調理用)","合格","桃園市政府衛生局","全聯實業股份有限公司龜山分公司/桃園市龜山區自強南路83號"
"106","05~06","香辛植物及其他草木本植物","粉紅玫瑰","合格","桃園市政府衛生局","桃榮食品用料行/桃園市中壢區中平路91號"
"106","05~06","香辛植物及其他草木本植物","洋甘菊","合格","嘉義市政府衛生局","上島咖啡食品有限公司/嘉義市東區興業東路156號"
"106","05~06","香辛植物及其他草木本植物","粉紅玫瑰","合格","嘉義市政府衛生局","上島咖啡食品有限公司/嘉義市東區興業東路156號"
"106","05~06","香辛植物及其他草木本植物","洋甘菊","合格","臺東縣衛生局","墾墨咖啡館/台東縣台東市南榮里更生路1208號"
"106","05~06","香辛植物及其他草木本植物","黃菊","合格","臺東縣衛生局","賈斯特飲食原料店/台東縣台東市大忠路25號1樓"
"106","05~06","香辛植物及其他草木本植物","杭菊","合格","新竹縣政府衛生局","北埔鄉農會供銷部/新竹縣北埔鄉北埔街94號"
"106","05~06","香辛植物及其他草木本植物","玫瑰花","合格","桃園市政府衛生局","宏源堂中藥店/桃園市龜山區中和南路176號"
"106","05~06","香辛植物及其他草木本植物","香菜","施得圃Pendimethalin) 0.03 (不符使用規定)","臺東縣衛生局","全聯開封店/臺東縣臺東市開封街372號"
"106","05~06","香辛植物及其他草木本植物","芫荽","陶斯松Chlorpyrifos 0.03 (不符使用規定)、施得圃Pendimethalin 0.02 (不符使用規定)、加保利Carbaryl 0.05 (不得檢出)","臺東縣衛生局","梁美英/臺東果菜市場"
"106","05~06","香辛植物及其他草木本植物","芫荽","合格","臺東縣衛生局","丸周商號/台東果菜市場"
"106","05~06","香辛植物及其他草木本植物","台灣茉莉花","合格","新竹市衛生局","三信行/新竹市中央路92號1樓"
"106","05~06","香辛植物及其他草木本植物","香菜","合格","新竹市衛生局","頂好生鮮超市/新竹市食品路262、264、266號"
"106","05~06","香辛植物及其他草木本植物","香菜","福多寧Flutolanil 0.06 (不符使用規定)、二硫代胺基甲酸鹽類Dithiocarbamates 0.20 (不得檢出)","新北市政府衛生局","全聯蘆洲永樂店/新北市蘆洲區永樂街38巷57弄2號B1"
"106","05~06","香辛植物及其他草木本植物","芫荽","陶斯松Chlorpyrifos 0.21 (不符使用規定)、撲滅松Fenitrothion 1.36 (不符使用規定)、丙基喜樂松Iprobenfos 0.02 (不符使用規定)、亞賜圃Isoprothiolane 1.34 (不符使用規定)、施得圃Pendimethalin 0.18 (不符使用規定)、賽達松Phenthoate 0.02 (不符使用規定)、菲克利Hexaconazole 0.32 (不符使用規定)、理有龍Linuron 0.03 (不得檢出)","新竹市衛生局","遠東巨城CITY SUPER超市/新竹市中央路229號B1"
"106","05~06","香辛植物及其他草木本植物","香菜","陶斯松Chlorpyrifos 0.02 (不符使用規定)、撲滅松Fenitrothion 0.03 (不符使用規定)、施得圃Pendimethalin 0.07 (不符使用規定)、加保扶Carbofuran 0.03 (不得檢出)","新竹市衛生局","新竹大遠百JASONS超市/新竹市西大路323號B1"
"106","05~06","香辛植物及其他草木本植物","香菜","陶斯松Chlorpyrifos 0.02 (不符使用規定)、施得圃Pendimethalin 0.04 (不符使用規定)","新北市政府衛生局","台灣家樂福股份有限公司府中分公司/新北市板橋區府中路126號"
"106","05~06","香辛植物及其他草木本植物","彰化溪湖香菜","陶斯松Chlorpyrifos 0.02 (不符使用規定)、施得圃Pendimethalin 0.02 (不符使用規定)、福瑞松Phorate 0.02 (不得檢出)","新北市政府衛生局","頂好超市-新莊二店( 惠康百貨股份有限公司)/新北市新莊區公園路226號"
"106","05~06","香辛植物及其他草木本植物","茉莉花","合格","新北市政府衛生局","艾佳烘培食材/新北市中和區宜安路118巷14號1樓及18號1樓"
"106","05~06","香辛植物及其他草木本植物","香菜(芫荽)","平克座Penconazole 0.02 (不符使用規定)、施得圃Pendimethalin 0.04 (不符使用規定)、賓克隆Pencycuron 0.03 (不符使用規定)、佈飛松Profenophos 0.26 (不符使用規定)","花蓮縣衛生局","花蓮縣農會/花蓮縣花蓮市中華路459號"
"106","05~06","香辛植物及其他草木本植物","芫荽","施得圃Pendimethalin 0.02 (不符使用規定)、百滅寧Permethrin 0.04 (不符使用規定)、佈飛松Profenophos 0.03 (不符使用規定)","花蓮縣衛生局","阿泉果菜行/花蓮縣光復鄉光華街5號"
"106","05~06","香辛植物及其他草木本植物","芫荽","合格","花蓮縣衛生局","張凱琦固攤/花蓮縣瑞穗鄉中山路一段165號"
"106","05~06","香辛植物及其他草木本植物","芫荽","陶斯松Chlorpyrifos 0.02 (不符使用規定)、亞賜圃Isoprothiolane 0.02 (不符使用規定)、施得圃Pendimethalin 0.02 (不符使用規定)、芬普尼Fipronil 0.003 (不符使用規定)","宜蘭縣政府衛生局","宜蘭縣果菜運銷合作社-大美/宜蘭縣宜蘭市黎明二路1號"
